rental_key,rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,amount,payment_date
378,1724,6/16/2005,61,146,6/23/2005,2,1.99,6/16/2005
379,1725,6/16/2005,726,1,6/17/2005,1,4.99,6/16/2005
380,1726,6/16/2005,116,3,6/25/2005,2,6.99,6/16/2005
381,1727,6/16/2005,2951,457,6/17/2005,1,0.99,6/16/2005
382,1728,6/16/2005,1366,59,6/23/2005,1,3.99,6/16/2005
383,1729,6/16/2005,3364,523,6/25/2005,2,6.99,6/16/2005
384,1730,6/16/2005,1372,390,6/19/2005,1,2.99,6/16/2005
385,1731,6/16/2005,3698,344,6/19/2005,2,0.99,6/16/2005
386,1732,6/16/2005,2287,129,6/18/2005,1,0.99,6/16/2005
387,1733,6/16/2005,542,480,6/23/2005,2,0.99,6/16/2005
388,1734,6/16/2005,1113,94,6/22/2005,2,3.99,6/16/2005
389,1735,6/16/2005,97,4,6/20/2005,1,0.99,6/16/2005
390,1736,6/16/2005,3771,139,6/21/2005,2,2.99,6/16/2005
391,1737,6/16/2005,4029,467,6/23/2005,1,8.99,6/16/2005
392,1738,6/16/2005,3260,177,6/20/2005,1,0.99,6/16/2005
393,1739,6/16/2005,2557,450,6/22/2005,2,0.99,6/16/2005
394,1740,6/16/2005,2282,324,6/20/2005,2,0.99,6/16/2005
395,1741,6/16/2005,3722,176,6/25/2005,1,7.99,6/16/2005
396,1742,6/16/2005,2772,576,6/17/2005,2,2.99,6/16/2005
397,1743,6/16/2005,2777,258,6/17/2005,1,2.99,6/16/2005
398,1744,6/16/2005,3075,230,6/18/2005,2,4.99,6/16/2005
399,1745,6/16/2005,2812,178,6/23/2005,2,3.99,6/16/2005
400,1746,6/16/2005,4272,385,6/19/2005,2,2.99,6/16/2005
401,1747,6/16/2005,1661,273,6/25/2005,2,6.99,6/16/2005
402,1748,6/16/2005,2434,473,6/18/2005,1,0.99,6/16/2005
403,1749,6/16/2005,1554,283,6/21/2005,2,0.99,6/16/2005
404,1750,6/16/2005,1103,321,6/25/2005,1,5.99,6/16/2005
405,1751,6/16/2005,138,123,6/17/2005,2,0.99,6/16/2005
406,1752,6/16/2005,3529,12,6/23/2005,2,5.99,6/16/2005
407,1753,6/16/2005,3817,249,6/21/2005,2,2.99,6/16/2005
408,1754,6/16/2005,4106,25,6/22/2005,1,6.99,6/16/2005
409,1755,6/16/2005,1721,117,6/17/2005,1,2.99,6/16/2005
410,1756,6/16/2005,1401,571,6/21/2005,1,4.99,6/16/2005
411,1757,6/16/2005,4491,510,6/18/2005,1,0.99,6/16/2005
412,1758,6/16/2005,2654,474,6/25/2005,1,8.99,6/16/2005
413,1759,6/16/2005,1402,430,6/24/2005,2,6.99,6/16/2005
414,1760,6/16/2005,3929,261,6/18/2005,2,2.99,6/16/2005
415,1761,6/16/2005,1570,521,6/17/2005,2,0.99,6/16/2005
416,1762,6/16/2005,3050,116,6/19/2005,2,4.99,6/16/2005
417,1763,6/16/2005,1941,389,6/20/2005,1,4.99,6/16/2005
418,1764,6/16/2005,705,392,6/21/2005,2,2.99,6/16/2005
419,1765,6/16/2005,822,273,6/19/2005,2,4.99,6/16/2005
420,1766,6/16/2005,2041,118,6/18/2005,2,4.99,6/16/2005
421,1767,6/16/2005,1162,205,6/18/2005,2,0.99,6/16/2005
422,1768,6/16/2005,2131,131,6/23/2005,2,4.99,6/16/2005
423,1769,6/16/2005,1229,397,6/22/2005,1,5.99,6/16/2005
424,1770,6/16/2005,1681,359,6/23/2005,2,1.99,6/16/2005
425,1771,6/16/2005,1769,416,6/18/2005,1,0.99,6/16/2005
426,1772,6/16/2005,1269,525,6/24/2005,1,2.99,6/16/2005
427,1773,6/16/2005,4396,462,6/24/2005,2,5.99,6/16/2005
428,1774,6/16/2005,3058,442,6/21/2005,2,2.99,6/16/2005
429,1775,6/16/2005,1922,123,6/25/2005,2,4.99,6/16/2005
430,1776,6/16/2005,1404,472,6/24/2005,1,6.99,6/16/2005
431,1777,6/16/2005,3325,49,6/25/2005,1,6.99,6/16/2005
432,1778,6/16/2005,2512,341,6/22/2005,2,1.99,6/16/2005
433,1779,6/16/2005,1044,438,6/17/2005,1,0.99,6/16/2005
434,1780,6/16/2005,146,352,6/19/2005,2,4.99,6/16/2005
435,1781,6/16/2005,2841,429,6/25/2005,2,5.99,6/16/2005
436,1782,6/16/2005,1820,498,6/22/2005,2,2.99,6/16/2005
437,1783,6/16/2005,50,18,6/18/2005,1,4.99,6/16/2005
438,1784,6/16/2005,3792,134,6/20/2005,2,0.99,6/16/2005
439,1785,6/16/2005,3413,50,6/24/2005,1,4.99,6/16/2005
440,1786,6/16/2005,263,323,6/19/2005,1,2.99,6/16/2005
441,1787,6/16/2005,3823,546,6/21/2005,2,3.99,6/16/2005
442,1788,6/16/2005,3794,357,6/22/2005,1,1.99,6/16/2005
443,1789,6/16/2005,4264,105,6/23/2005,2,3.99,6/16/2005
444,1790,6/16/2005,1070,158,6/17/2005,2,4.99,6/16/2005
445,1791,6/16/2005,301,76,6/23/2005,1,6.99,6/16/2005
446,1792,6/16/2005,3800,351,6/26/2005,1,5.99,6/16/2005
447,1793,6/16/2005,4356,230,6/19/2005,1,0.99,6/16/2005
448,1794,6/16/2005,497,452,6/22/2005,1,3.99,6/16/2005
449,1795,6/16/2005,536,56,6/24/2005,2,6.99,6/16/2005
450,1796,6/16/2005,3229,283,6/20/2005,1,2.99,6/16/2005
451,1797,6/16/2005,3435,275,6/22/2005,1,3.99,6/16/2005
452,1798,6/16/2005,1654,429,6/20/2005,2,2.99,6/16/2005
453,1799,6/16/2005,2847,505,6/20/2005,1,5.99,6/16/2005
454,1800,6/16/2005,2058,149,6/20/2005,1,2.99,6/16/2005
455,1801,6/16/2005,1015,10,6/18/2005,1,4.99,6/16/2005
456,1802,6/16/2005,4174,455,6/21/2005,1,1.99,6/16/2005
457,1803,6/16/2005,3784,127,6/21/2005,1,2.99,6/16/2005
458,1804,6/16/2005,1152,570,6/18/2005,2,2.99,6/16/2005
459,1805,6/16/2005,3962,208,6/17/2005,1,0.99,6/16/2005
460,1806,6/16/2005,2053,45,6/18/2005,2,4.99,6/16/2005
461,1807,6/16/2005,1174,338,6/20/2005,2,5.99,6/16/2005
462,1808,6/16/2005,2424,466,6/24/2005,1,7.99,6/16/2005
463,1809,6/16/2005,1071,517,6/25/2005,1,8.99,6/16/2005
464,1810,6/16/2005,2368,7,6/21/2005,1,0.99,6/16/2005
465,1811,6/16/2005,3700,235,6/21/2005,2,0.99,6/16/2005
466,1812,6/16/2005,751,37,6/21/2005,2,1.99,6/16/2005
467,1813,6/16/2005,1236,259,6/24/2005,1,2.99,6/16/2005
468,1814,6/16/2005,39,144,6/23/2005,1,5.99,6/16/2005
469,1815,6/16/2005,1551,84,6/17/2005,2,0.99,6/16/2005
470,1816,6/16/2005,2861,594,6/18/2005,1,4.99,6/16/2005
471,1817,6/16/2005,1354,574,6/19/2005,2,0.99,6/16/2005
472,1818,6/16/2005,1218,63,6/20/2005,2,0.99,6/16/2005
473,1819,6/16/2005,1689,386,6/26/2005,1,5.99,6/16/2005
474,1820,6/16/2005,3672,120,6/20/2005,1,4.99,6/16/2005
475,1821,6/16/2005,3207,468,6/20/2005,2,2.99,6/16/2005
476,1822,6/16/2005,674,86,6/17/2005,1,0.99,6/16/2005
477,1823,6/16/2005,3871,448,6/22/2005,1,7.99,6/16/2005
478,1824,6/16/2005,2269,575,6/18/2005,1,2.99,6/16/2005
479,1825,6/16/2005,2908,55,6/20/2005,2,2.99,6/16/2005
480,1826,6/16/2005,421,578,6/25/2005,2,6.99,6/16/2005
481,1827,6/16/2005,3804,423,6/19/2005,2,0.99,6/16/2005
482,1828,6/16/2005,316,68,6/20/2005,2,5.99,6/16/2005
483,1829,6/16/2005,617,293,6/21/2005,1,5.99,6/16/2005
484,1830,6/16/2005,4010,499,6/23/2005,2,4.99,6/16/2005
485,1831,6/16/2005,2610,383,6/25/2005,2,7.99,6/16/2005
486,1832,6/16/2005,500,220,6/19/2005,1,0.99,6/16/2005
487,1833,6/16/2005,1337,121,6/20/2005,2,1.99,6/16/2005
488,1834,6/16/2005,4018,189,6/22/2005,1,0.99,6/16/2005
489,1835,6/16/2005,1482,112,6/19/2005,1,4.99,6/16/2005
490,1836,6/16/2005,2753,176,6/24/2005,2,6.99,6/16/2005
491,1837,6/16/2005,1259,309,6/21/2005,1,4.99,6/16/2005
492,1838,6/16/2005,513,31,6/20/2005,1,1.99,6/16/2005
493,1839,6/16/2005,2750,223,6/23/2005,1,5.99,6/16/2005
494,1840,6/16/2005,340,404,6/21/2005,1,4.99,6/16/2005
495,1841,6/16/2005,2363,6,6/22/2005,1,2.99,6/16/2005
496,1842,6/16/2005,1472,426,6/26/2005,1,7.99,6/16/2005
497,1843,6/16/2005,2714,132,6/22/2005,2,0.99,6/16/2005
498,1844,6/16/2005,2307,454,6/22/2005,2,7.99,6/16/2005
499,1845,6/16/2005,3395,215,6/19/2005,2,4.99,6/16/2005
500,1846,6/17/2005,1725,422,6/18/2005,2,0.99,6/17/2005
501,1847,6/17/2005,1189,363,6/20/2005,1,4.99,6/17/2005
502,1848,6/17/2005,3797,526,6/21/2005,2,0.99,6/17/2005
503,1849,6/17/2005,2507,341,6/23/2005,2,7.99,6/17/2005
504,1850,6/17/2005,761,517,6/25/2005,1,4.99,6/17/2005
505,1851,6/17/2005,1121,451,6/22/2005,2,0.99,6/17/2005
506,1852,6/17/2005,4122,271,6/22/2005,2,2.99,6/17/2005
507,1853,6/17/2005,2949,301,6/19/2005,2,0.99,6/17/2005
508,1854,6/17/2005,119,37,6/23/2005,1,3.99,6/17/2005
509,1855,6/17/2005,4457,492,6/20/2005,1,4.99,6/17/2005
510,1856,6/17/2005,3034,161,6/19/2005,2,2.99,6/17/2005
511,1857,6/17/2005,4257,427,6/21/2005,1,1.99,6/17/2005
512,1858,6/17/2005,3200,99,6/18/2005,2,4.99,6/17/2005
513,1859,6/17/2005,3405,533,6/18/2005,1,0.99,6/17/2005
514,1860,6/17/2005,1853,293,6/21/2005,1,4.99,6/17/2005
515,1861,6/17/2005,135,454,6/25/2005,1,1.99,6/17/2005
516,1862,6/17/2005,3299,553,6/25/2005,1,3.99,6/17/2005
517,1863,6/17/2005,4466,550,6/26/2005,2,3.99,6/17/2005
518,1864,6/17/2005,1815,130,6/24/2005,2,2.99,6/17/2005
519,1865,6/17/2005,2657,526,6/23/2005,1,7.99,6/17/2005
520,1866,6/17/2005,2579,575,6/19/2005,2,4.99,6/17/2005
521,1867,6/17/2005,3537,415,6/25/2005,2,4.99,6/17/2005
522,1868,6/17/2005,2412,380,6/25/2005,1,3.99,6/17/2005
523,1869,6/17/2005,871,351,6/19/2005,1,0.99,6/17/2005
524,1870,6/17/2005,895,191,6/17/2005,2,2.99,6/17/2005
525,1871,6/17/2005,481,204,6/23/2005,2,4.99,6/17/2005
526,1872,6/17/2005,3596,206,6/20/2005,2,0.99,6/17/2005
527,1873,6/17/2005,2933,71,6/23/2005,1,2.99,6/17/2005
528,1874,6/17/2005,3884,30,6/24/2005,2,1.99,6/17/2005
529,1875,6/17/2005,1652,528,6/22/2005,2,2.99,6/17/2005
530,1876,6/17/2005,384,459,6/18/2005,1,0.99,6/17/2005
531,1877,6/17/2005,3404,261,6/25/2005,2,5.99,6/17/2005
532,1878,6/17/2005,3319,381,6/21/2005,1,1.99,6/17/2005
533,1879,6/17/2005,3983,343,6/19/2005,1,0.99,6/17/2005
534,1880,6/17/2005,1133,289,6/19/2005,1,4.99,6/17/2005
535,1881,6/17/2005,159,134,6/18/2005,1,0.99,6/17/2005
536,1882,6/17/2005,1400,47,6/19/2005,2,4.99,6/17/2005
537,1883,6/17/2005,3504,550,6/18/2005,1,4.99,6/17/2005
538,1884,6/17/2005,4567,305,6/21/2005,1,0.99,6/17/2005
539,1885,6/17/2005,740,588,6/21/2005,2,2.99,6/17/2005
540,1886,6/17/2005,2367,505,6/19/2005,2,4.99,6/17/2005
541,1887,6/17/2005,3591,32,6/25/2005,2,6.99,6/17/2005
542,1888,6/17/2005,2872,405,6/22/2005,1,0.99,6/17/2005
543,1889,6/17/2005,3909,572,6/26/2005,1,10.99,6/17/2005
544,1890,6/17/2005,1764,447,6/22/2005,2,2.99,6/17/2005
545,1891,6/17/2005,3576,109,6/24/2005,1,3.99,6/17/2005
546,1892,6/17/2005,139,319,6/20/2005,1,4.99,6/17/2005
547,1893,6/17/2005,3346,390,6/23/2005,2,2.99,6/17/2005
548,1894,6/17/2005,3707,204,6/26/2005,1,7.99,6/17/2005
549,1895,6/17/2005,680,30,6/26/2005,1,2.99,6/17/2005
550,1896,6/17/2005,2077,270,6/26/2005,1,6.99,6/17/2005
551,1897,6/17/2005,4142,422,6/25/2005,2,4.99,6/17/2005
552,1898,6/17/2005,2873,143,6/25/2005,2,1.99,6/17/2005
553,1899,6/17/2005,858,200,6/26/2005,1,6.99,6/17/2005
554,1900,6/17/2005,1425,34,6/21/2005,1,4.99,6/17/2005
555,1901,6/17/2005,2469,292,6/25/2005,2,3.99,6/17/2005
556,1902,6/17/2005,2905,479,6/20/2005,2,2.99,6/17/2005
557,1903,6/17/2005,1939,588,6/26/2005,2,6.99,6/17/2005
558,1904,6/17/2005,2472,87,6/17/2005,2,2.99,6/17/2005
559,1905,6/17/2005,1043,39,6/24/2005,1,4.99,6/17/2005
560,1906,6/17/2005,1049,455,6/21/2005,2,2.99,6/17/2005
561,1907,6/17/2005,988,66,6/23/2005,1,2.99,6/17/2005
562,1908,6/17/2005,399,358,6/19/2005,1,0.99,6/17/2005
563,1909,6/17/2005,2599,269,6/19/2005,2,2.99,6/17/2005
564,1910,6/17/2005,3903,199,6/23/2005,1,2.99,6/17/2005
565,1911,6/17/2005,910,3,6/24/2005,2,6.99,6/17/2005
566,1912,6/17/2005,4136,538,6/20/2005,2,4.99,6/17/2005
567,1913,6/17/2005,1825,116,6/21/2005,1,4.99,6/17/2005
568,1914,6/17/2005,3406,450,6/24/2005,2,2.99,6/17/2005
569,1915,6/17/2005,2620,393,6/21/2005,2,1.99,6/17/2005
570,1916,6/17/2005,4428,429,6/26/2005,2,7.99,6/17/2005
571,1917,6/17/2005,2667,400,6/24/2005,1,3.99,6/17/2005
572,1918,6/17/2005,3749,310,6/21/2005,2,3.99,6/17/2005
573,1919,6/17/2005,3855,197,6/23/2005,1,4.99,6/17/2005
574,1920,6/17/2005,2199,75,6/24/2005,1,4.99,6/17/2005
575,1921,6/17/2005,4369,417,6/23/2005,2,3.99,6/17/2005
576,1922,6/17/2005,2484,343,6/18/2005,2,0.99,6/17/2005
577,1923,6/17/2005,691,400,6/24/2005,2,6.99,6/17/2005
578,1924,6/17/2005,2577,86,6/18/2005,1,2.99,6/17/2005
579,1925,6/17/2005,3995,510,6/21/2005,1,0.99,6/17/2005
580,1926,6/17/2005,3509,462,6/25/2005,2,9.99,6/17/2005
581,1927,6/17/2005,3304,188,6/21/2005,1,0.99,6/17/2005
582,1928,6/17/2005,3454,353,6/26/2005,1,7.99,6/17/2005
583,1929,6/17/2005,573,327,6/22/2005,2,6.99,6/17/2005
584,1930,6/17/2005,79,112,6/19/2005,2,2.99,6/17/2005
585,1931,6/17/2005,1411,391,6/22/2005,1,0.99,6/17/2005
586,1932,6/17/2005,3185,120,6/19/2005,2,2.99,6/17/2005
587,1933,6/17/2005,980,13,6/26/2005,1,2.99,6/17/2005
588,1934,6/17/2005,4000,16,6/25/2005,2,6.99,6/17/2005
589,1935,6/17/2005,1962,295,6/20/2005,1,2.99,6/17/2005
590,1936,6/17/2005,3037,213,6/18/2005,2,4.99,6/17/2005
591,1937,6/17/2005,1266,385,6/21/2005,2,0.99,6/17/2005
592,1938,6/17/2005,570,454,6/19/2005,2,4.99,6/17/2005
593,1939,6/17/2005,605,11,6/25/2005,2,7.99,6/17/2005
594,1940,6/17/2005,105,451,6/22/2005,1,6.99,6/17/2005
595,1941,6/17/2005,1063,519,6/20/2005,1,2.99,6/17/2005
596,1942,6/17/2005,261,143,6/25/2005,1,4.99,6/17/2005
597,1943,6/17/2005,4327,144,6/20/2005,1,0.99,6/17/2005
598,1944,6/17/2005,318,16,6/23/2005,2,7.99,6/17/2005
599,1945,6/17/2005,3366,207,6/23/2005,2,3.99,6/17/2005
600,1946,6/17/2005,2335,389,6/25/2005,2,4.99,6/17/2005
601,1947,6/17/2005,3344,479,6/25/2005,1,3.99,6/17/2005
602,1948,6/17/2005,46,89,6/21/2005,1,4.99,6/17/2005
603,1949,6/17/2005,1478,208,6/25/2005,1,5.99,6/17/2005
604,1950,6/17/2005,723,594,6/22/2005,2,2.99,6/17/2005
605,1951,6/17/2005,955,123,6/20/2005,2,0.99,6/17/2005
606,1952,6/17/2005,1823,338,6/21/2005,2,4.99,6/17/2005
607,1953,6/17/2005,3549,405,6/24/2005,2,5.99,6/17/2005
608,1954,6/17/2005,3203,533,6/20/2005,2,2.99,6/17/2005
609,1955,6/17/2005,811,311,6/19/2005,1,0.99,6/17/2005
610,1956,6/17/2005,1403,492,6/21/2005,1,4.99,6/17/2005
611,1957,6/17/2005,2496,68,6/26/2005,2,8.99,6/17/2005
612,1958,6/17/2005,1843,581,6/23/2005,2,3.99,6/17/2005
613,1959,6/17/2005,1464,554,6/20/2005,2,4.99,6/17/2005
614,1960,6/17/2005,2202,27,6/23/2005,2,3.99,6/17/2005
615,1961,6/17/2005,2851,384,6/20/2005,1,0.99,6/17/2005
616,1962,6/17/2005,4386,536,6/23/2005,1,2.99,6/17/2005
617,1963,6/17/2005,1943,154,6/24/2005,2,0.99,6/17/2005
618,1964,6/17/2005,3390,53,6/21/2005,1,0.99,6/17/2005
619,1965,6/17/2005,480,256,6/18/2005,2,0.99,6/17/2005
620,1966,6/17/2005,2085,6,6/20/2005,1,0.99,6/17/2005
621,1967,6/17/2005,3225,558,6/21/2005,1,4.99,6/17/2005
622,1968,6/17/2005,1139,246,6/18/2005,2,2.99,6/17/2005
623,1969,6/17/2005,4450,337,6/21/2005,2,4.99,6/17/2005
624,1970,6/17/2005,1358,303,6/22/2005,2,4.99,6/17/2005
625,1971,6/17/2005,2870,357,6/25/2005,2,1.99,6/17/2005
626,1972,6/17/2005,2758,526,6/24/2005,2,2.99,6/17/2005
627,1973,6/17/2005,3669,256,6/21/2005,1,4.99,6/17/2005
628,1974,6/17/2005,1979,111,6/21/2005,1,2.99,6/17/2005
629,1975,6/17/2005,2520,468,6/23/2005,2,2.99,6/17/2005
630,1976,6/17/2005,3631,184,6/23/2005,2,2.99,6/17/2005
631,1977,6/17/2005,2468,459,6/23/2005,2,2.99,6/17/2005
632,1978,6/17/2005,1590,278,6/20/2005,2,2.99,6/17/2005
633,1979,6/17/2005,3470,45,6/20/2005,1,2.99,6/17/2005
634,1980,6/17/2005,2985,328,6/23/2005,1,6.99,6/17/2005
635,1981,6/17/2005,3186,526,6/20/2005,2,2.99,6/17/2005
636,1982,6/17/2005,1091,566,6/20/2005,1,4.99,6/17/2005
637,1983,6/17/2005,1955,365,6/24/2005,1,4.99,6/17/2005
638,1984,6/17/2005,3417,380,6/23/2005,2,2.99,6/17/2005
639,1985,6/17/2005,87,411,6/22/2005,1,0.99,6/17/2005
640,1986,6/17/2005,2894,541,6/24/2005,2,2.99,6/17/2005
641,1987,6/17/2005,110,479,6/23/2005,1,2.99,6/17/2005
642,1988,6/17/2005,3054,261,6/25/2005,2,8.99,6/17/2005
643,1989,6/17/2005,634,35,6/19/2005,1,2.99,6/17/2005
644,1990,6/17/2005,1471,571,6/24/2005,1,4.99,6/17/2005
645,1991,6/17/2005,3963,105,6/25/2005,1,3.99,6/17/2005
646,1992,6/17/2005,636,233,6/19/2005,2,2.99,6/17/2005
647,1993,6/17/2005,168,234,6/23/2005,2,5.99,6/17/2005
648,1994,6/17/2005,2203,346,6/25/2005,2,5.99,6/17/2005
649,1995,6/17/2005,1866,10,6/26/2005,1,4.99,6/17/2005
650,1996,6/17/2005,3074,149,6/26/2005,1,6.99,6/17/2005
651,1997,6/17/2005,846,411,6/19/2005,1,2.99,6/17/2005
652,1998,6/17/2005,4365,562,6/26/2005,1,3.99,6/17/2005
653,1999,6/17/2005,3704,111,6/23/2005,1,1.99,6/17/2005
654,2000,6/17/2005,323,163,6/22/2005,1,2.99,6/17/2005
655,2001,6/17/2005,2069,260,6/21/2005,2,2.99,6/17/2005
656,2002,6/17/2005,2406,514,6/24/2005,2,3.99,6/17/2005
657,2003,6/17/2005,1581,515,6/19/2005,2,4.99,6/17/2005
658,2004,6/17/2005,1342,171,6/24/2005,2,4.99,6/17/2005
659,2005,6/17/2005,4177,234,6/19/2005,1,4.99,6/17/2005
660,2006,6/17/2005,992,215,6/19/2005,2,2.99,6/17/2005
661,2007,6/17/2005,1123,572,6/21/2005,1,0.99,6/17/2005
662,2008,6/17/2005,2081,570,6/25/2005,1,5.99,6/17/2005
663,2009,6/17/2005,1902,119,6/18/2005,2,2.99,6/17/2005
664,2010,6/17/2005,2845,329,6/21/2005,1,5.99,6/17/2005
665,2011,6/17/2005,734,350,6/24/2005,2,3.99,6/17/2005
666,2012,6/17/2005,3588,84,6/24/2005,1,5.99,6/17/2005
667,2013,6/17/2005,3256,165,6/24/2005,1,3.99,6/17/2005
668,2014,6/17/2005,2969,337,6/25/2005,2,5.99,6/17/2005
669,2015,6/17/2005,3776,484,6/18/2005,2,4.99,6/17/2005
670,2016,6/17/2005,4265,282,6/20/2005,1,2.99,6/17/2005
671,2017,6/17/2005,1434,516,6/19/2005,2,0.99,6/17/2005
672,2018,6/17/2005,1278,380,6/26/2005,2,3.99,6/17/2005
673,2019,6/17/2005,2314,528,6/23/2005,2,4.99,6/17/2005
674,2020,6/17/2005,1914,384,6/19/2005,1,0.99,6/17/2005
675,2021,6/17/2005,2852,319,6/23/2005,2,3.99,6/17/2005
676,2022,6/17/2005,3053,547,6/25/2005,1,8.99,6/17/2005
677,2023,6/17/2005,787,169,6/23/2005,1,4.99,6/17/2005
678,2024,6/17/2005,2566,329,6/22/2005,1,0.99,6/17/2005
679,2025,6/17/2005,1203,447,6/18/2005,2,4.99,6/17/2005
680,2026,6/17/2005,3681,491,6/21/2005,1,4.99,6/17/2005
681,2027,6/17/2005,4309,265,6/23/2005,1,7.99,6/17/2005
682,2028,6/17/2005,4451,155,6/23/2005,1,7.99,6/17/2005
683,2029,6/17/2005,914,512,6/19/2005,1,4.99,6/17/2005
684,2030,6/17/2005,4024,457,6/19/2005,1,0.99,6/17/2005
685,2031,6/17/2005,4275,570,6/25/2005,2,6.99,6/17/2005
686,2032,6/17/2005,425,316,6/18/2005,1,4.99,6/17/2005
687,2033,6/17/2005,58,90,6/20/2005,1,0.99,6/17/2005
688,2034,6/17/2005,1512,587,6/22/2005,2,4.99,6/17/2005
689,2035,6/17/2005,4371,158,6/26/2005,2,6.99,6/17/2005
690,2036,6/17/2005,100,486,6/18/2005,2,4.99,6/17/2005
691,2037,6/17/2005,2582,308,6/20/2005,2,0.99,6/17/2005
692,2038,6/17/2005,4231,138,6/19/2005,2,0.99,6/17/2005
693,2039,6/17/2005,1514,304,6/24/2005,1,3.99,6/17/2005
694,2040,6/17/2005,227,260,6/22/2005,1,2.99,6/17/2005
695,2041,6/17/2005,782,348,6/26/2005,2,8.99,6/17/2005
696,2042,6/17/2005,3102,84,6/18/2005,1,0.99,6/17/2005
697,2043,6/17/2005,2495,4,6/19/2005,2,0.99,6/17/2005
698,2044,6/17/2005,2418,484,6/22/2005,2,5.99,6/17/2005
699,2045,6/17/2005,561,391,6/26/2005,2,2.99,6/17/2005
700,2046,6/17/2005,872,374,6/24/2005,1,1.99,6/17/2005
701,2047,6/17/2005,2371,201,6/21/2005,1,1.99,6/17/2005
702,2048,6/17/2005,2055,454,6/23/2005,2,5.99,6/17/2005
703,2049,6/17/2005,1053,182,6/22/2005,2,2.99,6/17/2005
704,2050,6/17/2005,1963,549,6/18/2005,1,2.99,6/17/2005
705,2051,6/17/2005,2366,191,6/19/2005,1,4.99,6/17/2005
706,2052,6/17/2005,1686,172,6/21/2005,1,0.99,6/17/2005
707,2053,6/17/2005,4279,521,6/19/2005,2,0.99,6/17/2005
708,2054,6/17/2005,1588,295,6/26/2005,1,2.99,6/17/2005
709,2055,6/17/2005,1399,593,6/25/2005,1,5.99,6/17/2005
710,2056,6/17/2005,229,42,6/20/2005,2,2.99,6/17/2005
711,2057,6/17/2005,2803,190,6/25/2005,1,4.99,6/17/2005
712,2058,6/17/2005,1324,57,6/25/2005,1,5.99,6/17/2005
713,2059,6/17/2005,739,114,6/18/2005,2,2.99,6/17/2005
714,2060,6/17/2005,1523,64,6/22/2005,1,2.99,6/17/2005
715,2061,6/17/2005,4575,108,6/24/2005,2,8.99,6/17/2005
716,2062,6/17/2005,1749,55,6/20/2005,2,2.99,6/17/2005
717,2063,6/17/2005,4323,5,6/21/2005,1,4.99,6/17/2005
718,2064,6/17/2005,1970,67,6/23/2005,2,3.99,6/17/2005
719,2065,6/17/2005,844,266,6/22/2005,2,4.99,6/17/2005
720,2066,6/17/2005,2561,248,6/24/2005,2,3.99,6/17/2005
721,2067,6/17/2005,1711,297,6/22/2005,2,2.99,6/17/2005
722,2068,6/17/2005,4252,387,6/20/2005,1,0.99,6/17/2005
723,2069,6/17/2005,2746,551,6/26/2005,1,4.99,6/17/2005
724,2070,6/17/2005,2609,24,6/20/2005,1,2.99,6/17/2005
725,2071,6/17/2005,2867,479,6/23/2005,1,3.99,6/17/2005
726,2072,6/17/2005,86,261,6/23/2005,1,3.99,6/17/2005
727,2073,6/17/2005,3530,410,6/19/2005,1,2.99,6/17/2005
728,2074,6/17/2005,71,495,6/20/2005,1,2.99,6/17/2005
729,2075,6/17/2005,2415,459,6/19/2005,2,4.99,6/17/2005
730,2076,6/17/2005,2242,217,6/24/2005,1,6.99,6/17/2005
731,2077,6/17/2005,4478,113,6/19/2005,1,4.99,6/17/2005
732,2078,6/17/2005,2021,278,6/19/2005,1,4.99,6/17/2005
733,2079,6/17/2005,3853,465,6/18/2005,1,4.99,6/17/2005
734,2080,6/17/2005,1231,476,6/21/2005,2,0.99,6/17/2005
735,2081,6/17/2005,917,253,6/26/2005,1,5.99,6/17/2005
736,2082,6/17/2005,434,254,6/19/2005,1,2.99,6/17/2005
737,2083,6/17/2005,2423,97,6/18/2005,2,2.99,6/17/2005
738,2084,6/17/2005,428,92,6/22/2005,1,4.99,6/17/2005
739,2085,6/17/2005,2275,214,6/23/2005,1,2.99,6/17/2005
740,2086,6/17/2005,898,326,6/21/2005,2,0.99,6/17/2005
741,2087,6/17/2005,466,398,6/26/2005,1,6.99,6/17/2005
742,2088,6/17/2005,506,310,6/23/2005,2,6.99,6/17/2005
743,2089,6/17/2005,4030,156,6/25/2005,1,9.99,6/17/2005
744,2090,6/17/2005,17,197,6/22/2005,1,2.99,6/17/2005
745,2091,6/17/2005,4033,260,6/26/2005,1,10.99,6/17/2005
746,2092,6/17/2005,4427,556,6/25/2005,2,6.99,6/17/2005
747,2093,6/17/2005,814,26,6/26/2005,1,9.99,6/17/2005
748,2094,6/17/2005,2205,308,6/18/2005,1,0.99,6/17/2005
749,2095,6/17/2005,1907,8,6/23/2005,2,5.99,6/17/2005
750,2096,6/17/2005,1069,431,6/21/2005,2,4.99,6/17/2005
751,2097,6/17/2005,569,439,6/23/2005,1,4.99,6/17/2005
752,2098,6/17/2005,3951,274,6/19/2005,1,0.99,6/17/2005
753,2099,6/17/2005,3660,146,6/24/2005,2,2.99,6/17/2005
754,2100,6/17/2005,2267,387,6/19/2005,2,0.99,6/17/2005
755,2101,6/17/2005,2137,581,6/20/2005,2,2.99,6/17/2005
756,2102,6/17/2005,2316,486,6/23/2005,2,5.99,6/17/2005
